job,lane,benchmark,requests,output_cap,method,kind,candidate,tokens_per_second,native_ratio,ci_low,ci_high,progress_per_cycle,progress_ratio,exact_native_sequences,mean_output_tokens,artifact
29137,lane3,math500,8,512,window256,window,"{""kind"": ""window"", ""window"": 256}",179.49867231972314,0.9276813147454311,0.8501995643633267,0.998526333771002,6.725838264299803,0.9306935387714768,8,424.5,reports/native-compute-20260908/run-29137/lane3
29137,lane3,math500,8,512,window512,window,"{""kind"": ""window"", ""window"": 512}",193.42687079014914,0.9996647411524261,0.9986492950398198,1.0010349867404955,7.2224576271186445,0.9994136616827911,8,424.5,reports/native-compute-20260908/run-29137/lane3
29140,lane0,gsm8k,8,512,duplicate,duplicate,"{""kind"": ""duplicate""}",162.56710473132884,0.9998132236990829,0.9995427136693401,1.0000456645860454,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29140/lane0
29140,lane0,gsm8k,8,512,keep50_r0,pruned_mlp,"{""fraction"": 0.5, ""kind"": ""pruned_mlp"", ""layers"": [0, 1, 2, 3, 4], ""rank"": 0}",134.85297356054926,0.8293669647608409,0.7872310725407656,0.8688628379888375,4.92578125,0.8190088665674604,8,314.5,reports/native-compute-20260908/run-29140/lane0
29140,lane0,gsm8k,8,512,keep50_r64,pruned_mlp,"{""fraction"": 0.5, ""kind"": ""pruned_mlp"", ""layers"": [0, 1, 2, 3, 4], ""rank"": 64}",140.89328090155095,0.8665158034802175,0.8226932396007942,0.9064708843332776,5.180698151950718,0.861393859391806,8,314.5,reports/native-compute-20260908/run-29140/lane0
29140,lane0,gsm8k,8,512,keep75_r0,pruned_mlp,"{""fraction"": 0.75, ""kind"": ""pruned_mlp"", ""layers"": [0, 1, 2, 3, 4], ""rank"": 0}",147.84554092733055,0.9092732944243828,0.8636964714369549,0.9491034711584758,5.423655913978495,0.9017904079194402,8,314.5,reports/native-compute-20260908/run-29140/lane0
29140,lane0,gsm8k,8,512,keep75_r64,pruned_mlp,"{""fraction"": 0.75, ""kind"": ""pruned_mlp"", ""layers"": [0, 1, 2, 3, 4], ""rank"": 64}",149.20268565520536,0.9176199476273492,0.8773595836105551,0.9518046570363943,5.502183406113537,0.9148471615720525,8,314.5,reports/native-compute-20260908/run-29140/lane0
29140,lane0,gsm8k,8,512,native,native,"{""kind"": ""native""}",162.5974740860771,1.0,1.0,1.0,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29140/lane0
29140,lane1,gsm8k,8,512,duplicate,duplicate,"{""kind"": ""duplicate""}",162.34950827901415,1.0001188488121577,0.9999646342774732,1.0002452065870655,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29140/lane1
29140,lane1,gsm8k,8,512,keep50_r0,pruned_mlp,"{""fraction"": 0.5, ""kind"": ""pruned_mlp"", ""layers"": [3, 4], ""rank"": 0}",141.26027416255616,0.8702032071174891,0.8472317476305687,0.8858114713693209,5.17864476386037,0.8610524428799584,8,314.5,reports/native-compute-20260908/run-29140/lane1
29140,lane1,gsm8k,8,512,keep50_r64,pruned_mlp,"{""fraction"": 0.5, ""kind"": ""pruned_mlp"", ""layers"": [3, 4], ""rank"": 64}",150.1193471599987,0.9247776002380281,0.8859423239947138,0.9573143237079674,5.518599562363239,0.9175766732659513,8,314.5,reports/native-compute-20260908/run-29140/lane1
29140,lane1,gsm8k,8,512,keep75_r0,pruned_mlp,"{""fraction"": 0.75, ""kind"": ""pruned_mlp"", ""layers"": [3, 4], ""rank"": 0}",153.64357656346343,0.9464878492637635,0.9143642870578861,0.973965276477417,5.65695067264574,0.9405802904121291,8,314.5,reports/native-compute-20260908/run-29140/lane1
29140,lane1,gsm8k,8,512,keep75_r64,pruned_mlp,"{""fraction"": 0.75, ""kind"": ""pruned_mlp"", ""layers"": [3, 4], ""rank"": 64}",155.08540831893683,0.9553699403199719,0.92292864738126,0.9796396590119544,5.714285714285714,0.9501133786848074,8,314.5,reports/native-compute-20260908/run-29140/lane1
29140,lane1,gsm8k,8,512,native,native,"{""kind"": ""native""}",162.3302155257216,1.0,1.0,1.0,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29140/lane1
29140,lane2,gsm8k,8,512,duplicate,duplicate,"{""kind"": ""duplicate""}",162.5050691064468,0.9998955484986162,0.9997409654302576,1.0000778537210042,6.014319809069212,1.0,8,314.5,reports/native-compute-20260908/run-29140/lane2
29140,lane2,gsm8k,8,512,keep75_r0,pruned_mlp,"{""fraction"": 0.75, ""kind"": ""pruned_mlp"", ""layers"": [0, 1, 2, 3, 4], ""rank"": 0}",147.70304549445333,0.9088185279491291,0.8634376479304808,0.9482579037560416,5.423655913978495,0.9017904079194402,8,314.5,reports/native-compute-20260908/run-29140/lane2
