timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/28 09:19:29.620, 0, NVIDIA RTX 6000 Ada Generation, 92 %, 26386 MiB, 49140 MiB, 281.70 W, 77
2026/08/28 09:19:29.620, 1, NVIDIA RTX 6000 Ada Generation, 84 %, 26364 MiB, 49140 MiB, 268.64 W, 84
2026/08/28 09:19:29.620, 2, NVIDIA RTX 6000 Ada Generation, 96 %, 26098 MiB, 49140 MiB, 297.11 W, 77
2026/08/28 09:19:29.620, 3, NVIDIA RTX 6000 Ada Generation, 84 %, 26030 MiB, 49140 MiB, 270.76 W, 81
2026/08/28 09:19:39.621, 0, NVIDIA RTX 6000 Ada Generation, 95 %, 26386 MiB, 49140 MiB, 281.27 W, 77
2026/08/28 09:19:39.622, 1, NVIDIA RTX 6000 Ada Generation, 87 %, 26364 MiB, 49140 MiB, 271.72 W, 84
2026/08/28 09:19:39.622, 2, NVIDIA RTX 6000 Ada Generation, 94 %, 26098 MiB, 49140 MiB, 287.18 W, 77
2026/08/28 09:19:39.622, 3, NVIDIA RTX 6000 Ada Generation, 95 %, 26030 MiB, 49140 MiB, 289.38 W, 82
2026/08/28 09:19:49.623, 0, NVIDIA RTX 6000 Ada Generation, 86 %, 26386 MiB, 49140 MiB, 273.64 W, 77
2026/08/28 09:19:49.623, 1, NVIDIA RTX 6000 Ada Generation, 94 %, 26364 MiB, 49140 MiB, 290.67 W, 85
2026/08/28 09:19:49.623, 2, NVIDIA RTX 6000 Ada Generation, 86 %, 26098 MiB, 49140 MiB, 283.02 W, 77
2026/08/28 09:19:49.623, 3, NVIDIA RTX 6000 Ada Generation, 82 %, 26030 MiB, 49140 MiB, 274.38 W, 81
2026/08/28 09:19:59.625, 0, NVIDIA RTX 6000 Ada Generation, 84 %, 26386 MiB, 49140 MiB, 270.73 W, 77
2026/08/28 09:19:59.625, 1, NVIDIA RTX 6000 Ada Generation, 86 %, 26364 MiB, 49140 MiB, 273.69 W, 84
2026/08/28 09:19:59.625, 2, NVIDIA RTX 6000 Ada Generation, 84 %, 26098 MiB, 49140 MiB, 282.53 W, 77
2026/08/28 09:19:59.625, 3, NVIDIA RTX 6000 Ada Generation, 85 %, 26030 MiB, 49140 MiB, 272.00 W, 81
2026/08/28 09:20:09.626, 0, NVIDIA RTX 6000 Ada Generation, 89 %, 26386 MiB, 49140 MiB, 276.42 W, 77
2026/08/28 09:20:09.626, 1, NVIDIA RTX 6000 Ada Generation, 88 %, 26364 MiB, 49140 MiB, 272.49 W, 84
2026/08/28 09:20:09.626, 2, NVIDIA RTX 6000 Ada Generation, 86 %, 26098 MiB, 49140 MiB, 280.50 W, 77
2026/08/28 09:20:09.627, 3, NVIDIA RTX 6000 Ada Generation, 94 %, 26030 MiB, 49140 MiB, 290.53 W, 82
2026/08/28 09:20:19.628, 0, NVIDIA RTX 6000 Ada Generation, 95 %, 26386 MiB, 49140 MiB, 289.51 W, 77
2026/08/28 09:20:19.628, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 26364 MiB, 49140 MiB, 291.05 W, 84
2026/08/28 09:20:19.628, 2, NVIDIA RTX 6000 Ada Generation, 96 %, 26098 MiB, 49140 MiB, 281.16 W, 76
2026/08/28 09:20:19.628, 3, NVIDIA RTX 6000 Ada Generation, 87 %, 26034 MiB, 49140 MiB, 271.89 W, 81
2026/08/28 09:20:29.629, 0, NVIDIA RTX 6000 Ada Generation, 95 %, 26386 MiB, 49140 MiB, 290.75 W, 77
2026/08/28 09:20:29.629, 1, NVIDIA RTX 6000 Ada Generation, 83 %, 26364 MiB, 49140 MiB, 276.83 W, 84
2026/08/28 09:20:29.630, 2, NVIDIA RTX 6000 Ada Generation, 85 %, 26098 MiB, 49140 MiB, 275.70 W, 77
2026/08/28 09:20:29.630, 3, NVIDIA RTX 6000 Ada Generation, 94 %, 26044 MiB, 49140 MiB, 289.45 W, 82
2026/08/28 09:20:39.631, 0, NVIDIA RTX 6000 Ada Generation, 95 %, 26516 MiB, 49140 MiB, 299.03 W, 78
2026/08/28 09:20:39.631, 1, NVIDIA RTX 6000 Ada Generation, 85 %, 26364 MiB, 49140 MiB, 270.59 W, 84
2026/08/28 09:20:39.631, 2, NVIDIA RTX 6000 Ada Generation, 95 %, 26098 MiB, 49140 MiB, 281.89 W, 77
2026/08/28 09:20:39.631, 3, NVIDIA RTX 6000 Ada Generation, 85 %, 26044 MiB, 49140 MiB, 272.19 W, 81
2026/08/28 09:20:49.632, 0, NVIDIA RTX 6000 Ada Generation, 96 %, 26516 MiB, 49140 MiB, 299.24 W, 79
2026/08/28 09:20:49.632, 1, NVIDIA RTX 6000 Ada Generation, 87 %, 26364 MiB, 49140 MiB, 272.40 W, 84
2026/08/28 09:20:49.633, 2, NVIDIA RTX 6000 Ada Generation, 86 %, 26098 MiB, 49140 MiB, 278.06 W, 77
2026/08/28 09:20:49.633, 3, NVIDIA RTX 6000 Ada Generation, 91 %, 26044 MiB, 49140 MiB, 282.24 W, 82
